frame,Xw,Yw,Zw
265.0,6.622268650752642,3.2837685736404354,-0.9583252668380736
266.0,6.810966125736094,3.371372048265888,-0.9986788630485536
267.0,7.224358781491277,3.573156291326966,-1.0702183246612549
268.0,6.131440319492671,3.0344149011621866,-0.9298264384269714
269.0,6.326759041864685,3.1249233849895792,-0.9646387696266174
270.0,6.281073828831098,3.087811514337226,-0.962365746498108
271.0,6.209685385262234,3.0568386481094585,-0.9505590796470642
272.0,6.254883051739631,3.0711961820284395,-0.9680477380752563
273.0,6.0330087229837455,2.9587399000146632,-0.9499682784080504
274.0,6.009050323148891,2.9465000024523453,-0.9517099261283876
275.0,6.014534325627691,2.9459715415936496,-0.9592174291610718
276.0,5.969034313256609,2.914317876956179,-0.9669915437698364
277.0,5.7003047111707055,2.776800437694406,-0.9411627054214478
278.0,5.846319512703803,2.8403878101179822,-0.973268747329712
279.0,5.796119933979218,2.8169520854124412,-0.977121889591217
280.0,5.822852019774,2.819855354398692,-0.9911556243896484
281.0,5.74982782163688,2.7787005048246605,-0.993376612663269
282.0,5.723351889965807,2.7748448230991367,-1.00179922580719
283.0,5.554107764979189,2.6850823021667436,-0.98617422580719
284.0,4.944465133190326,2.395100486727035,-0.8932985663414001
285.0,4.863286412171297,2.354959078186938,-0.8870416879653931
286.0,4.961653833692214,2.397802219244721,-0.908987820148468
287.0,5.381625820213231,2.6006976145570486,-0.988235354423523
288.0,4.87117016855966,2.356424887604802,-0.90951269865036
289.0,5.554258324590153,2.6895498112644387,-1.0283654928207395
290.0,5.3820564530816455,2.6056438403659414,-1.0050400495529177
291.0,5.436555891910755,2.6273065921609846,-1.0153368711471558
292.0,5.353710302799943,2.592412695907464,-1.0090947151184082
293.0,5.280892410345344,2.552584596746251,-1.0002973079681396
294.0,5.330108651913474,2.5806518311916045,-1.0138980150222778
295.0,5.290235722802982,2.5565949076813963,-1.0059916973114014
296.0,5.201592159358691,2.51877755016336,-0.992581844329834
297.0,5.221821610132138,2.5235326528318685,-1.002064824104309
298.0,5.229766447984556,2.527372148418786,-1.0081377029418943
